player_id,primary_archetype,archetype_0_weight,archetype_1_weight,archetype_2_weight,archetype_3_weight,archetype_4_weight,archetype_5_weight,archetype_6_weight,player_name
1629627,0,1.0,9.993459766216213e-228,2.6944430275293226e-26,0.0,3.387583388740732e-200,1.1144033509346608e-107,0.0,ID: 1629627
1629628,4,1.5037741057626893e-06,1.1902092067594069e-07,1.3822841357411496e-05,3.7270929505499204e-06,0.999980827270002,6.642214201845023e-13,0.0,ID: 1629628
1629630,2,8.546365515050893e-18,7.604678056437791e-07,0.9999992395321882,9.661541681662798e-34,5.48483356022605e-15,1.226280673058507e-71,0.0,ID: 1629630
1629631,4,2.1983634505136962e-11,9.486417148850549e-07,1.0841580337876551e-06,5.580629399011537e-08,0.9999979113719737,5.779634942145501e-26,0.0,ID: 1629631
1629632,1,1.0974166984144351e-16,0.9999992810345111,7.009068078740931e-07,7.014193249566682e-12,1.8051667104572426e-08,1.5517531103210763e-43,0.0,ID: 1629632
1629636,1,1.4670806527386421e-15,0.9566745840871785,0.04332541573367084,4.192619064546948e-18,1.7914987488140826e-10,2.9015077952026244e-60,0.0,ID: 1629636
1629637,6,6.079393180176789e-15,4.39965887e-316,5.901491997762202e-70,0.0,2.1018279086424e-223,3.7278636767485015e-91,0.9999999999999938,ID: 1629637
1629638,1,8.710151881037477e-13,0.547357883743859,0.005260032115218388,3.7983447741606986e-05,0.44734410069231045,1.9597047438765596e-28,0.0,ID: 1629638
1629639,2,7.718989467437e-15,0.02381522357772385,0.5019483578598903,7.110514185050013e-18,0.4742364185623764,4.92818576655604e-52,0.0,ID: 1629639
1629640,4,1.4328627407751835e-08,3.0477748228692764e-20,1.0823060754596663e-09,8.015301490820915e-08,0.9999999018061642,2.629886482845681e-09,0.0,ID: 1629640
1629645,1,6.341534164605347e-10,0.9993846872604437,0.0006153104312043177,1.668467454928943e-13,1.6740310000826392e-09,5.991280992057037e-43,0.0,ID: 1629645
1629651,0,1.0,2.360089441914004e-125,6.2033009249856e-23,0.0,3.207339029126511e-89,4.1263085477187453e-41,0.0,ID: 1629651
1629652,3,2.4345205820747655e-09,1.2641019559695187e-24,8.684991540683731e-23,0.9973502004559446,0.0026495604377311972,2.3667180385300711e-07,0.0,ID: 1629652
1629655,6,4.407583709503365e-15,1.516928744938524e-309,3.531713548467607e-64,0.0,8.479929772283379e-221,6.1041287786491425e-90,0.9999999999999956,ID: 1629655
1629656,1,9.966787584924208e-12,0.9826445582936846,5.146769301149233e-08,0.011915275967115195,0.005440114261540927,9.949863076890975e-20,0.0,ID: 1629656
1629661,3,1.7029659271049647e-10,3.659127010859663e-10,4.0299660889893094e-12,0.8404722417905247,0.15952775765984795,9.387145958681354e-12,0.0,ID: 1629661
1629673,1,6.996911251370063e-22,0.9999728392814158,2.659661738591884e-05,2.2549451964007482e-09,5.618462521647474e-07,5.591543492026399e-46,0.0,ID: 1629673
1629674,6,6.503061308293047e-14,1.0718698689183249e-193,6.922774555276274e-53,0.0,6.710230030666099e-111,1.270740674720523e-46,0.9999999999999352,ID: 1629674
1629675,4,2.0891364189067416e-05,3.286835462678831e-37,2.4867962160315267e-10,1.0933856049814685e-05,0.9999623479105598,5.826620522476869e-06,0.0,ID: 1629675
1629684,5,7.426933838589217e-08,1.3318534782595502e-51,2.3642006221781615e-25,0.1305987879529667,8.404760085356585e-07,0.8694002973016866,0.0,ID: 1629684
1629723,3,3.523933230971789e-10,5.5410578758659346e-36,3.526313604977425e-34,0.9793845998390777,7.496405095177908e-14,0.020615399808455767,0.0,ID: 1629723
1629731,5,1.8596380526757206e-13,2.835118932115749e-53,4.393164901953128e-37,0.0008761617074430902,2.4608200748487305e-14,0.9991238382923474,0.0,ID: 1629731
1629750,5,3.9067821840294747e-10,1.7808637727838254e-42,3.788252782265318e-30,4.35584665846326e-05,6.636701941584567e-08,0.9999563747757182,0.0,ID: 1629750
1630162,2,7.618322518909766e-14,8.918271884282694e-10,0.999999399055356,3.9243559422077795e-23,6.000527410342432e-07,4.7588481329181347e-88,0.0,ID: 1630162
1630163,2,1.24845215120388e-13,0.04697267079155943,0.9530257997677051,1.2569123445893296e-14,1.5294405986027694e-06,2.5233621240943244e-58,0.0,ID: 1630163
1630166,1,3.658471315854305e-13,0.9999259613692038,7.400623353767804e-05,9.307689867515573e-12,3.238758472012566e-08,6.83725980947942e-31,0.0,ID: 1630166
1630168,5,2.4008486013812994e-05,2.644844298555229e-58,1.6698784096211244e-20,8.215835182848738e-08,3.2430626588595076e-05,0.9999434787290459,0.0,ID: 1630168
1630170,4,7.349405605700498e-13,1.1364521585900993e-10,5.611521696011199e-13,1.166803324831168e-07,0.9999998832047258,6.183417317153052e-26,0.0,ID: 1630170
1630171,3,2.0526401465204342e-13,1.1157874819616502e-23,5.580612924279241e-21,0.99319266672966,5.883368841364114e-07,0.006806744933250663,0.0,ID: 1630171
1630172,3,6.236432738344639e-08,1.6372811882147475e-15,7.596114800609383e-12,0.9089275414708231,0.09107136570846822,1.0304487828941062e-06,0.0,ID: 1630172
1630173,0,0.9999999999999218,4.101652635096723e-68,1.2433002010321286e-28,1.8159634656574567e-31,5.433853644901632e-20,7.926554687612671e-14,0.0,ID: 1630173
1630174,4,1.4488456061311864e-09,2.4378011179895667e-18,8.59380578414952e-10,3.0008540546393445e-05,0.9999699891512158,1.0844005413936827e-14,0.0,ID: 1630174
1630175,1,5.299620644835504e-07,0.9951047228341587,0.004894737874185883,1.3435626525903683e-14,9.32957699452064e-09,3.1383309884928274e-48,0.0,ID: 1630175
1630178,2,9.673904780475663e-16,0.00014374452891735307,0.9998458406576228,1.2500202512213072e-17,1.0414813459282663e-05,3.630032610294607e-52,0.0,ID: 1630178
