id,season,team,opponent_abbrev,date,home,team_pts,opponent_fgm,opponent_fga,opponent_fg_pct,opponent_3pm,opponent_3pa,opponent_3p_pct,opponent_ftm,opponent_fta,opponent_ft_pct,opponent_orb,opponent_trb,opponent_ast,opponent_stl,opponent_blk,opponent_tov,opponent_pf,team_stl,team_blk,team_tov,team_pf,team_orb,team_trb,opponent_pts,pace,team_pace,opponent_pace,off_rating,def_rating,opponent_avg_team_pace,opponent_pace_deviation,opponent_avg_game_pace,opponent_game_pace_deviation,game_id,created_at,updated_at
480,2025-26,CHI,LAC,2026-03-13,0,108,46,96,0.4790,9,32,0.2810,18,24,0.7500,10,46,28,8,12,6.0,13,5,7,15.0,19,12,48,119,103.1,103.7,102.6,104.1,116.0,99.3,3.3,99.1,4.0,2026-03-13_CHI_LAC,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
481,2025-26,MEM,DET,2026-03-13,0,110,50,92,0.5430,12,35,0.3430,14,18,0.7780,19,52,36,12,6,19.0,19,11,2,17.0,20,13,33,126,101.7,103.6,99.9,106.2,126.1,102.2,-2.3,102.3,-0.6,2026-03-13_MEM_DET,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
482,2025-26,DAL,CLE,2026-03-13,1,105,56,91,0.6150,18,38,0.4740,8,13,0.6150,9,45,32,12,4,14.0,22,4,3,19.0,14,12,40,138,103.1,104.6,101.7,100.4,135.7,102.8,-1.1,102.6,0.5,2026-03-13_DAL_CLE,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
483,2025-26,DET,PHI,2026-03-12,1,131,42,90,0.4670,8,35,0.2290,17,24,0.7080,11,35,20,10,8,16.0,17,10,7,17.0,20,10,40,109,105.6,105.7,105.6,124.0,103.3,102.6,3.0,102.3,3.3,2026-03-12_DET_PHI,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
484,2025-26,PHX,IND,2026-03-12,0,123,37,82,0.4510,12,40,0.3000,22,25,0.8800,12,36,24,7,4,16.0,19,9,7,14.0,21,12,40,108,98.3,99.7,97.0,123.4,111.3,103.7,-6.7,103.4,-5.1,2026-03-12_PHX_IND,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
485,2025-26,LAL,CHI,2026-03-12,1,142,51,95,0.5370,15,36,0.4170,13,16,0.8130,12,41,34,7,3,16.0,18,9,4,10.0,15,14,41,130,105.1,104.2,106.0,136.2,122.6,105.1,0.9,105.0,0.1,2026-03-12_LAL_CHI,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
486,2025-26,ATL,BKN,2026-03-12,1,108,34,72,0.4720,12,35,0.3430,17,22,0.7730,4,39,19,5,6,20.0,29,12,6,12.0,14,17,51,97,98.5,99.4,97.7,108.7,99.3,99.5,-1.8,99.6,-1.1,2026-03-12_ATL_BKN,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
487,2025-26,DAL,MEM,2026-03-12,0,120,41,98,0.4180,14,48,0.2920,16,22,0.7270,14,38,26,10,5,10.0,18,8,9,20.0,17,21,60,112,103.1,102.6,103.7,117.0,108.0,104.0,-0.3,104.1,-1.0,2026-03-12_DAL_MEM,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
488,2025-26,MIA,MIL,2026-03-12,1,112,41,83,0.4940,9,26,0.3460,14,19,0.7370,3,36,26,10,2,14.0,30,4,2,12.0,14,15,53,105,101.6,100.9,102.4,111.0,102.6,100.0,2.4,99.9,1.7,2026-03-12_MIA_MIL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
489,2025-26,ORL,WAS,2026-03-12,1,136,48,105,0.4570,14,46,0.3040,21,24,0.8750,14,49,26,7,10,15.0,27,12,5,13.0,22,11,52,131,105.7,105.9,105.6,116.3,112.4,104.1,1.5,104.0,1.7,2026-03-12_ORL_WAS,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
490,2025-26,DEN,SAS,2026-03-12,0,136,43,95,0.4530,19,47,0.4040,26,32,0.8130,12,49,34,8,4,10.0,25,8,4,10.0,20,7,47,131,107.4,107.7,107.1,126.3,122.3,102.5,4.6,102.5,4.9,2026-03-12_DEN_SAS,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
491,2025-26,OKC,BOS,2026-03-12,1,104,35,87,0.4020,13,42,0.3100,19,20,0.9500,12,44,20,8,4,13.0,18,7,4,12.0,18,11,39,102,94.6,92.5,96.8,112.5,105.4,97.4,-0.6,97.8,-3.2,2026-03-12_OKC_BOS,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
492,2025-26,BOS,OKC,2026-03-12,0,102,40,84,0.4760,11,44,0.2500,13,17,0.7650,11,39,22,7,4,12.0,18,8,4,13.0,18,12,44,104,94.6,96.8,92.5,105.4,112.5,102.0,-9.5,101.7,-7.1,2026-03-12_BOS_OKC,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
493,2025-26,WAS,ORL,2026-03-12,0,131,47,100,0.4700,15,34,0.4410,27,34,0.7940,11,52,30,12,5,13.0,22,7,10,15.0,27,14,49,136,105.7,105.6,105.9,112.4,116.3,102.4,3.5,102.6,3.1,2026-03-12_WAS_ORL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
494,2025-26,SAS,DEN,2026-03-12,1,131,44,88,0.5000,12,36,0.3330,36,38,0.9470,7,47,27,8,4,10.0,20,8,4,10.0,25,12,49,136,107.4,107.1,107.7,122.3,126.3,100.7,7.0,100.8,6.6,2026-03-12_SAS_DEN,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
495,2025-26,MIL,MIA,2026-03-12,0,105,38,92,0.4130,14,41,0.3410,22,27,0.8150,15,53,26,4,2,12.0,14,10,2,14.0,30,3,36,112,101.6,102.4,100.9,102.6,111.0,106.2,-5.3,106.1,-4.5,2026-03-12_MIL_MIA,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
496,2025-26,MEM,DAL,2026-03-12,1,112,45,93,0.4840,11,32,0.3440,19,24,0.7920,21,60,25,8,9,20.0,17,10,5,10.0,18,14,38,120,103.1,103.7,102.6,108.0,117.0,104.1,-1.5,104.2,-1.1,2026-03-12_MEM_DAL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
497,2025-26,BKN,ATL,2026-03-12,0,97,35,89,0.3930,12,40,0.3000,26,35,0.7430,17,51,22,12,6,12.0,14,5,6,20.0,29,4,39,108,98.5,97.7,99.4,99.3,108.7,104.2,-4.8,104.2,-5.7,2026-03-12_BKN_ATL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
498,2025-26,CHI,LAL,2026-03-12,0,130,55,99,0.5560,17,36,0.4720,15,21,0.7140,14,41,31,9,4,10.0,15,7,3,16.0,18,12,41,142,105.1,106.0,104.2,122.6,136.2,101.0,3.2,100.7,4.4,2026-03-12_CHI_LAL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
499,2025-26,IND,PHX,2026-03-12,1,108,46,88,0.5230,13,32,0.4060,18,22,0.8180,12,40,21,9,7,14.0,21,7,4,16.0,19,12,36,123,98.3,97.0,99.7,111.3,123.4,100.0,-0.3,100.1,-1.8,2026-03-12_IND_PHX,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
500,2025-26,PHI,DET,2026-03-12,0,109,48,89,0.5390,14,35,0.4000,21,22,0.9550,10,40,37,10,7,17.0,20,10,8,16.0,17,11,35,131,105.6,105.6,105.7,103.3,124.0,102.2,3.5,102.3,3.3,2026-03-12_PHI_DET,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
501,2025-26,DEN,HOU,2026-03-11,1,129,42,97,0.4330,4,33,0.1210,5,14,0.3570,16,44,25,7,6,16.0,18,12,4,10.0,15,8,42,93,100.9,98.7,103.2,130.7,90.2,98.7,4.5,99.0,1.9,2026-03-11_DEN_HOU,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
502,2025-26,LAC,MIN,2026-03-11,1,153,46,77,0.5970,11,25,0.4400,25,29,0.8620,7,28,32,5,1,21.0,24,16,4,10.0,24,7,29,128,102.3,100.8,103.8,151.7,123.4,103.5,0.3,103.2,-0.9,2026-03-11_LAC_MIN,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
503,2025-26,NYK,UTA,2026-03-11,0,134,42,87,0.4830,18,36,0.5000,15,19,0.7890,14,38,30,7,4,15.0,20,10,3,12.0,16,15,45,117,97.5,98.7,96.4,135.8,121.4,104.9,-8.5,104.9,-7.4,2026-03-11_NYK_UTA,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
504,2025-26,NOP,TOR,2026-03-11,1,122,39,94,0.4150,14,44,0.3180,19,25,0.7600,14,43,20,13,5,11.0,17,10,5,16.0,16,10,49,111,103.3,104.6,102.0,116.7,108.8,101.1,0.9,101.0,2.3,2026-03-11_NOP_TOR,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
505,2025-26,CHA,SAC,2026-03-11,0,117,45,83,0.5420,8,25,0.3200,11,14,0.7860,8,35,24,6,6,14.0,18,8,1,16.0,12,13,41,109,97.8,100.5,95.2,116.4,114.5,102.2,-7.0,101.8,-4.0,2026-03-11_CHA_SAC,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
506,2025-26,ORL,CLE,2026-03-11,1,128,44,89,0.4940,17,44,0.3860,17,26,0.6540,12,42,24,3,5,10.0,22,6,4,6.0,23,8,42,122,98.9,99.3,98.4,128.9,123.9,102.8,-4.4,102.6,-3.7,2026-03-11_ORL_CLE,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
507,2025-26,CLE,ORL,2026-03-11,0,122,44,85,0.5180,12,35,0.3430,28,37,0.7570,8,42,29,6,4,6.0,23,3,5,10.0,22,12,42,128,98.9,98.4,99.3,123.9,128.9,102.4,-3.1,102.6,-3.7,2026-03-11_CLE_ORL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
508,2025-26,SAC,CHA,2026-03-11,1,109,41,90,0.4560,19,40,0.4750,16,17,0.9410,13,41,29,8,1,16.0,12,6,6,14.0,18,8,35,117,97.8,95.2,100.5,114.5,116.4,99.0,1.5,99.9,-2.1,2026-03-11_SAC_CHA,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
509,2025-26,TOR,NOP,2026-03-11,0,111,45,88,0.5110,14,29,0.4830,18,24,0.7500,10,49,27,10,5,16.0,16,13,5,11.0,17,14,43,122,103.3,102.0,104.6,108.8,116.7,103.3,1.3,103.2,0.1,2026-03-11_TOR_NOP,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
510,2025-26,UTA,NYK,2026-03-11,1,117,48,92,0.5220,17,40,0.4250,21,22,0.9550,15,45,37,10,3,12.0,16,7,4,15.0,20,14,38,134,97.5,96.4,98.7,121.4,135.8,99.5,-0.8,99.4,-1.9,2026-03-11_UTA_NYK,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
511,2025-26,MIN,LAC,2026-03-11,0,128,52,82,0.6340,19,37,0.5140,30,36,0.8330,7,29,36,16,4,10.0,24,5,1,21.0,24,7,28,153,102.3,103.8,100.8,123.4,151.7,99.3,1.5,99.1,3.2,2026-03-11_MIN_LAC,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
512,2025-26,HOU,DEN,2026-03-11,0,93,48,87,0.5520,17,32,0.5310,16,22,0.7270,8,42,36,12,4,10.0,15,7,6,16.0,18,16,44,129,100.9,103.2,98.7,90.2,130.7,100.7,-2.0,100.8,0.1,2026-03-11_HOU_DEN,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
513,2025-26,DET,BKN,2026-03-10,0,138,29,69,0.4200,13,38,0.3420,29,34,0.8530,7,31,23,3,3,19.0,29,12,3,9.0,24,10,40,100,97.5,99.0,96.0,139.5,104.2,99.5,-3.5,99.6,-2.1,2026-03-10_DET_BKN,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
514,2025-26,MIA,WAS,2026-03-10,1,150,46,89,0.5170,15,36,0.4170,22,29,0.7590,4,35,25,6,3,24.0,34,16,5,17.0,22,15,48,129,119.9,118.0,121.8,127.2,105.9,104.1,17.7,104.0,15.9,2026-03-10_MIA_WAS,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
515,2025-26,PHX,MIL,2026-03-10,0,129,42,82,0.5120,16,38,0.4210,14,20,0.7000,8,39,26,6,1,17.0,13,9,0,12.0,19,8,39,114,98.8,97.8,99.8,131.8,114.2,100.0,-0.2,99.9,-1.1,2026-03-10_PHX_MIL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
516,2025-26,LAL,MIN,2026-03-10,1,120,37,80,0.4630,10,40,0.2500,22,28,0.7860,8,43,22,4,5,11.0,24,7,2,7.0,20,14,47,106,96.4,97.4,95.3,123.2,111.2,103.5,-8.2,103.2,-6.8,2026-03-10_LAL_MIN,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
517,2025-26,HOU,TOR,2026-03-10,1,113,34,78,0.4360,9,36,0.2500,22,28,0.7860,7,30,21,10,4,13.0,23,8,4,18.0,19,15,52,99,96.6,96.9,96.3,116.6,102.8,101.1,-4.8,101.0,-4.4,2026-03-10_HOU_TOR,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
518,2025-26,ATL,DAL,2026-03-10,1,124,41,86,0.4770,13,32,0.4060,17,22,0.7730,12,43,28,6,0,14.0,16,8,8,10.0,18,13,45,112,98.8,99.9,97.7,124.1,114.7,104.1,-6.4,104.2,-5.4,2026-03-10_ATL_DAL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
519,2025-26,PHI,MEM,2026-03-10,1,139,48,97,0.4950,17,43,0.3950,16,21,0.7620,19,44,26,5,3,20.0,31,13,5,11.0,25,12,40,129,106.2,105.2,107.2,132.1,120.3,104.0,3.2,104.1,2.1,2026-03-10_PHI_MEM,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
520,2025-26,SAS,BOS,2026-03-10,1,125,42,89,0.4720,19,51,0.3730,13,17,0.7650,5,37,27,6,4,8.0,18,3,2,12.0,19,9,44,116,99.2,99.0,99.5,126.3,116.6,97.4,2.1,97.8,1.5,2026-03-10_SAS_BOS,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
521,2025-26,CHI,GSW,2026-03-10,0,130,44,105,0.4190,20,54,0.3700,16,18,0.8890,12,49,30,9,12,12.0,18,6,6,14.0,18,20,64,124,102.7,103.2,102.3,114.1,109.8,101.7,0.6,101.7,1.0,2026-03-10_CHI_GSW,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
522,2025-26,SAC,IND,2026-03-10,1,114,38,93,0.4090,13,43,0.3020,20,22,0.9090,8,48,29,7,2,15.0,23,10,7,11.0,18,8,52,109,107.9,106.2,109.7,107.3,99.4,103.7,6.0,103.4,4.5,2026-03-10_SAC_IND,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
523,2025-26,CHA,POR,2026-03-10,0,103,35,83,0.4220,16,42,0.3810,15,18,0.8330,10,42,23,6,8,18.0,24,12,4,17.0,20,16,52,101,99.5,100.0,98.9,103.0,102.1,103.2,-4.3,103.6,-4.1,2026-03-10_CHA_POR,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
524,2025-26,POR,CHA,2026-03-10,1,101,34,88,0.3860,14,38,0.3680,21,25,0.8400,16,52,21,12,4,17.0,20,6,8,18.0,24,10,42,103,99.5,98.9,100.0,102.1,103.0,99.0,1.0,99.9,-0.4,2026-03-10_POR_CHA,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
525,2025-26,IND,SAC,2026-03-10,0,109,41,90,0.4560,7,20,0.3500,25,30,0.8330,8,52,22,10,7,11.0,18,7,2,15.0,23,8,48,114,107.9,109.7,106.2,99.4,107.3,102.2,4.0,101.8,6.1,2026-03-10_IND_SAC,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
526,2025-26,GSW,CHI,2026-03-10,1,124,50,112,0.4460,15,47,0.3190,15,18,0.8330,20,64,34,6,6,14.0,18,9,12,12.0,18,12,49,130,102.7,102.3,103.2,109.8,114.1,105.1,-1.9,105.0,-2.3,2026-03-10_GSW_CHI,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
527,2025-26,BOS,SAS,2026-03-10,0,116,44,85,0.5180,20,47,0.4260,17,25,0.6800,9,44,27,3,2,12.0,19,6,4,8.0,18,5,37,125,99.2,99.5,99.0,116.6,126.3,102.5,-3.5,102.5,-3.3,2026-03-10_BOS_SAS,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
528,2025-26,MEM,PHI,2026-03-10,0,129,45,86,0.5230,11,31,0.3550,38,46,0.8260,12,40,27,13,5,11.0,25,5,3,20.0,31,19,44,139,106.2,107.2,105.2,120.3,132.1,102.6,2.6,102.3,3.9,2026-03-10_MEM_PHI,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
529,2025-26,DAL,ATL,2026-03-10,0,112,49,95,0.5160,14,36,0.3890,12,18,0.6670,13,45,29,8,8,10.0,18,6,0,14.0,16,12,43,124,98.8,97.7,99.9,114.7,124.1,104.2,-4.3,104.2,-5.4,2026-03-10_DAL_ATL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
530,2025-26,MIN,LAL,2026-03-10,0,106,45,93,0.4840,11,38,0.2890,19,26,0.7310,14,47,31,7,2,7.0,20,4,5,11.0,24,8,43,120,96.4,95.3,97.4,111.2,123.2,101.0,-3.6,100.7,-4.3,2026-03-10_MIN_LAL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
531,2025-26,TOR,HOU,2026-03-10,0,99,41,82,0.5000,10,24,0.4170,21,27,0.7780,15,52,21,8,4,18.0,19,10,4,13.0,23,7,30,113,96.6,96.3,96.9,102.8,116.6,98.7,-1.8,99.0,-2.4,2026-03-10_TOR_HOU,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
532,2025-26,MIL,PHX,2026-03-10,1,114,48,89,0.5390,24,51,0.4710,9,11,0.8180,8,39,33,9,0,12.0,19,6,1,17.0,13,8,39,129,98.8,99.8,97.8,114.2,131.8,100.0,-2.2,100.1,-1.3,2026-03-10_MIL_PHX,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
533,2025-26,WAS,MIA,2026-03-10,0,129,45,90,0.5000,13,43,0.3020,47,59,0.7970,15,48,31,16,5,17.0,22,6,3,24.0,34,4,35,150,119.9,121.8,118.0,105.9,127.2,106.2,11.8,106.1,13.8,2026-03-10_WAS_MIA,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
534,2025-26,BKN,DET,2026-03-10,1,100,48,85,0.5650,16,31,0.5160,26,34,0.7650,10,40,36,12,3,9.0,24,3,3,19.0,29,7,31,138,97.5,96.0,99.0,104.2,139.5,102.2,-3.2,102.3,-4.8,2026-03-10_BKN_DET,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
535,2025-26,CLE,PHI,2026-03-09,1,115,39,85,0.4590,11,38,0.2890,12,18,0.6670,11,42,20,7,4,17.0,21,4,8,10.0,16,9,41,101,97.5,96.0,98.9,119.8,102.1,102.6,-3.7,102.3,-4.8,2026-03-09_CLE_PHI,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
536,2025-26,BKN,MEM,2026-03-09,1,126,40,92,0.4350,14,35,0.4000,21,25,0.8400,13,36,25,9,8,15.0,15,10,9,20.0,21,10,43,115,104.2,103.4,105.0,121.9,109.5,104.0,1.0,104.1,0.1,2026-03-09_BKN_MEM,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
537,2025-26,LAC,NYK,2026-03-09,1,126,46,90,0.5110,14,40,0.3500,12,16,0.7500,14,51,32,5,1,20.0,23,12,4,8.0,19,9,36,118,103.2,103.4,103.0,121.8,114.5,99.5,3.5,99.4,3.8,2026-03-09_LAC_NYK,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
538,2025-26,OKC,DEN,2026-03-09,1,129,45,98,0.4590,15,37,0.4050,21,29,0.7240,16,56,29,3,3,8.0,20,3,9,3.0,20,3,37,126,102.5,102.2,102.8,126.2,122.6,100.7,2.1,100.8,1.7,2026-03-09_OKC_DEN,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
539,2025-26,UTA,GSW,2026-03-09,1,119,43,99,0.4340,16,52,0.3080,14,21,0.6670,19,46,33,11,2,10.0,20,8,4,17.0,17,13,50,116,99.5,99.8,99.2,119.3,116.9,101.7,-2.5,101.7,-2.2,2026-03-09_UTA_GSW,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
540,2025-26,DEN,OKC,2026-03-09,0,126,47,93,0.5050,19,47,0.4040,16,21,0.7620,3,37,27,3,9,3.0,20,3,3,8.0,20,16,56,129,102.5,102.8,102.2,122.6,126.2,102.0,0.2,101.7,0.8,2026-03-09_DEN_OKC,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
541,2025-26,GSW,UTA,2026-03-09,0,116,40,83,0.4820,12,34,0.3530,27,29,0.9310,13,50,29,8,4,17.0,17,11,2,10.0,20,19,46,119,99.5,99.2,99.8,116.9,119.3,104.9,-5.1,104.9,-5.4,2026-03-09_GSW_UTA,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
542,2025-26,NYK,LAC,2026-03-09,0,118,43,93,0.4620,18,39,0.4620,22,26,0.8460,9,36,25,12,4,8.0,19,5,1,20.0,23,14,51,126,103.2,103.0,103.4,114.5,121.8,99.3,4.1,99.1,4.1,2026-03-09_NYK_LAC,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
543,2025-26,MEM,BKN,2026-03-09,0,115,47,85,0.5530,17,33,0.5150,15,19,0.7890,10,43,35,10,9,20.0,21,9,8,15.0,15,13,36,126,104.2,105.0,103.4,109.5,121.9,99.5,3.9,99.6,4.6,2026-03-09_MEM_BKN,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
544,2025-26,PHI,CLE,2026-03-09,0,101,38,84,0.4520,16,44,0.3640,23,25,0.9200,9,41,28,4,8,10.0,16,7,4,17.0,21,11,42,115,97.5,98.9,96.0,102.1,119.8,102.8,-6.8,102.6,-5.1,2026-03-09_PHI_CLE,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
545,2025-26,ORL,MIL,2026-03-08,0,130,36,84,0.4290,13,44,0.2950,6,13,0.4620,9,36,22,10,3,17.0,23,11,2,15.0,19,10,49,91,99.1,100.4,97.7,129.5,93.1,100.0,-2.3,99.9,-0.8,2026-03-08_ORL_MIL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
546,2025-26,TOR,DAL,2026-03-08,1,122,35,88,0.3980,5,30,0.1670,17,20,0.8500,13,47,22,5,7,19.0,20,11,4,8.0,19,8,42,92,103.7,104.7,102.8,116.5,89.5,104.1,-1.3,104.2,-0.5,2026-03-08_TOR_DAL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
547,2025-26,SAS,HOU,2026-03-08,1,145,42,87,0.4830,8,28,0.2860,28,32,0.8750,8,37,25,5,5,12.0,23,4,6,8.0,26,6,32,120,103.5,101.9,105.1,142.3,114.2,98.7,6.4,99.0,4.5,2026-03-08_SAS_HOU,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
548,2025-26,NOP,WAS,2026-03-08,1,138,41,91,0.4510,14,42,0.3330,22,27,0.8150,13,41,27,2,3,17.0,31,11,6,8.0,20,12,44,118,106.3,105.7,106.9,130.6,110.4,104.1,2.8,104.0,2.3,2026-03-08_NOP_WAS,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
549,2025-26,POR,IND,2026-03-08,1,131,41,95,0.4320,14,42,0.3330,15,24,0.6250,12,38,27,9,6,12.0,22,5,8,14.0,19,13,53,111,105.7,105.9,105.6,123.7,105.2,103.7,1.9,103.4,2.3,2026-03-08_POR_IND,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
550,2025-26,SAC,CHI,2026-03-08,1,126,35,84,0.4170,17,45,0.3780,23,34,0.6760,9,49,27,2,6,14.0,19,5,6,4.0,21,13,55,110,105.0,106.1,104.0,118.7,105.8,105.1,-1.1,105.0,0.0,2026-03-08_SAC_CHI,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
551,2025-26,LAL,NYK,2026-03-08,1,110,35,82,0.4270,8,34,0.2350,19,21,0.9050,10,47,23,7,2,19.0,23,10,5,14.0,20,12,42,97,98.2,96.2,100.2,114.3,96.8,99.5,0.7,99.4,-1.2,2026-03-08_LAL_NYK,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
552,2025-26,PHX,CHA,2026-03-08,1,111,37,88,0.4200,15,45,0.3330,10,15,0.6670,13,41,24,1,6,13.0,21,5,5,8.0,17,10,40,99,91.5,88.4,94.6,125.5,104.7,99.0,-4.4,99.9,-8.4,2026-03-08_PHX_CHA,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
553,2025-26,MIA,DET,2026-03-08,1,121,40,90,0.4440,11,37,0.2970,19,24,0.7920,13,39,26,5,12,12.0,23,9,5,12.0,23,13,49,110,101.3,103.0,99.6,117.5,110.5,102.2,-2.6,102.3,-1.0,2026-03-08_MIA_DET,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
554,2025-26,BOS,CLE,2026-03-08,0,109,35,86,0.4070,13,45,0.2890,15,21,0.7140,10,42,23,4,6,9.0,19,2,0,12.0,20,10,49,98,95.0,95.7,94.2,113.9,104.0,102.8,-8.6,102.6,-7.6,2026-03-08_BOS_CLE,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
555,2025-26,DET,MIA,2026-03-08,0,110,43,93,0.4620,12,33,0.3640,23,25,0.9200,13,49,31,9,5,12.0,23,5,12,12.0,23,13,39,121,101.3,99.6,103.0,110.5,117.5,106.2,-3.2,106.1,-4.8,2026-03-08_DET_MIA,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
556,2025-26,CLE,BOS,2026-03-08,1,98,37,84,0.4400,15,38,0.3950,20,22,0.9090,10,49,25,2,0,12.0,20,4,6,9.0,19,10,42,109,95.0,94.2,95.7,104.0,113.9,97.4,-1.7,97.8,-2.8,2026-03-08_CLE_BOS,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
557,2025-26,CHA,PHX,2026-03-08,0,99,36,79,0.4560,16,41,0.3900,23,26,0.8850,10,40,24,5,5,8.0,17,1,6,13.0,21,13,41,111,91.5,94.6,88.4,104.7,125.5,100.0,-11.6,100.1,-8.6,2026-03-08_CHA_PHX,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
558,2025-26,NYK,LAL,2026-03-08,0,97,35,81,0.4320,15,44,0.3410,25,30,0.8330,12,42,20,10,5,14.0,20,7,2,19.0,23,10,47,110,98.2,100.2,96.2,96.8,114.3,101.0,-4.8,100.7,-2.5,2026-03-08_NYK_LAL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
